user_id,game_name,hours,purchase,play
87445402,Hitman Absolution,16.9,1,1
87445402,Killing Floor 2,4.7,1,1
87445402,Spooky's House of Jump Scares,0.6000000000000001,1,1
87445402,Killing Floor,0.0,1,0
248613483,Primal Carnage Extinction,192.0,1,1
248613483,ARK Survival Evolved,139.0,1,1
248613483,Rocket League,39.0,1,1
248613483,Dino D-Day,8.7,1,1
248613483,theHunter,1.2999999999999998,1,1
145904806,Team Fortress 2,1.4,1,1
48058475,Counter-Strike Source,543.0,1,1
48058475,Half-Life 2 Deathmatch,81.0,1,1
48058475,DC Universe Online,77.0,1,1
48058475,Left 4 Dead,21.0,1,1
48058475,Alien Swarm,18.8,1,1
48058475,Duke Nukem Forever,18.6,1,1
48058475,Smashball,7.300000000000001,1,1
48058475,Portal,5.3,1,1
48058475,Day of Defeat Source,2.2,1,1
48058475,Half-Life 2 Lost Coast,0.7,1,1
202395275,Dota 2,4.3,1,1
210778610,Dota 2,5.7,1,1
210778610,Quake Live,0.0,1,0
304467587,Heroes & Generals,0.0,1,0
141593973,Dota 2,423.0,1,1
174965596,Dota 2,6.6,1,1
236160325,Counter-Strike Nexon Zombies,0.0,1,0
155997063,Team Fortress 2,3.0,1,1
169358223,Team Fortress 2,407.0,1,1
69857045,Mafia II,21.0,1,1
195459356,Arma 2 Operation Arrowhead,0.5,1,1
195459356,Arma 2,0.0,1,0
195459356,Arma 2 Operation Arrowhead Beta (Obsolete),0.0,1,0
195459356,Nosgoth,0.0,1,0
195459356,Unturned,0.0,1,0
195459356,Warframe,0.0,1,0
299670894,Euro Truck Simulator 2,3.9000000000000004,1,1
20321898,Counter-Strike Source,1.0,1,1
20321898,Day of Defeat Source,0.0,1,0
20321898,Half-Life 2 Deathmatch,0.0,1,0
20321898,Half-Life 2 Lost Coast,0.0,1,0
210669058,Dota 2,1.4,1,1
186996848,Dota 2,2.8,1,1
144004666,Dota 2,4.6,1,1
200538601,Loadout,0.0,1,0
303693006,Dota 2,6.9,1,1
70165453,F1 2012,64.0,1,1
70165453,Homefront,4.5,1,1
39446138,Portal 2,19.1,1,1
39446138,LIMBO,3.8,1,1
39446138,Goat Simulator,1.4,1,1
39446138,Braid,0.30000000000000004,1,1
39446138,Amnesia The Dark Descent,0.0,1,0
39446138,Aquaria,0.0,1,0
39446138,Bastion,0.0,1,0
39446138,Cortex Command,0.0,1,0
39446138,Gish,0.0,1,0
39446138,Left 4 Dead 2,0.0,1,0
39446138,Lone Survivor The Director's Cut,0.0,1,0
39446138,Lugaru HD ,0.0,1,0
39446138,Machinarium,0.0,1,0
39446138,Osmos,0.0,1,0
39446138,Penumbra Overture,0.0,1,0
39446138,Psychonauts,0.0,1,0
39446138,Psychonauts Demo,0.0,1,0
39446138,Revenge of the Titans,0.0,1,0
39446138,Samorost 2,0.0,1,0
39446138,Superbrothers Sword & Sworcery EP,0.0,1,0
39446138,Super Meat Boy,0.0,1,0
39446138,World of Goo,0.0,1,0
81743539,Endless Space,9.3,1,1
81743539,Team Fortress 2,4.7,1,1
81743539,Half-Life,2.9,1,1
81743539,Portal,1.6,1,1
81743539,Call of Duty Black Ops,0.5,1,1
81743539,Call of Duty Black Ops - Multiplayer,0.0,1,0
81743539,Counter-Strike,0.0,1,0
81743539,Counter-Strike Condition Zero,0.0,1,0
81743539,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
81743539,Counter-Strike Global Offensive,0.0,1,0
81743539,Counter-Strike Source,0.0,1,0
81743539,Day of Defeat,0.0,1,0
81743539,Day of Defeat Source,0.0,1,0
81743539,Deathmatch Classic,0.0,1,0
81743539,Half-Life 2,0.0,1,0
81743539,Half-Life 2 Deathmatch,0.0,1,0
81743539,Half-Life 2 Episode One,0.0,1,0
81743539,Half-Life 2 Episode Two,0.0,1,0
81743539,Half-Life 2 Lost Coast,0.0,1,0
81743539,Half-Life Blue Shift,0.0,1,0
81743539,Half-Life Opposing Force,0.0,1,0
81743539,Half-Life Source,0.0,1,0
81743539,Half-Life Deathmatch Source,0.0,1,0
81743539,Left 4 Dead,0.0,1,0
81743539,Left 4 Dead 2,0.0,1,0
81743539,Portal 2,0.0,1,0
81743539,Ricochet,0.0,1,0
81743539,Team Fortress Classic,0.0,1,0
128790593,The Elder Scrolls V Skyrim,46.0,1,1
128790593,Shoot Many Robots,19.0,1,1
128790593,Chivalry Medieval Warfare,16.9,1,1
128790593,Borderlands 2,11.2,1,1
128790593,Counter-Strike Global Offensive,9.4,1,1
128790593,South Park The Stick of Truth,8.7,1,1
128790593,Star Wars Empire at War Gold,5.5,1,1
128790593,Counter-Strike Nexon Zombies,2.8,1,1
128790593,Sniper Elite V2,2.2,1,1
128790593,Team Fortress 2,2.1,1,1
128790593,Dota 2,1.2999999999999998,1,1
128790593,DC Universe Online,1.2999999999999998,1,1
128790593,Magicka,1.2000000000000002,1,1
128790593,Trine,1.2000000000000002,1,1
128790593,Trine 2,0.19999999999999996,1,1
128790593,Patch testing for Chivalry,0.0,1,0
128790593,Magicka Party Robes,0.0,1,0
76684659,RIFT,0.0,1,0
130201800,ARK Survival Evolved,341.0,1,1
130201800,The Elder Scrolls V Skyrim,313.0,1,1
130201800,Unturned,35.0,1,1
130201800,Batman Arkham Origins,14.3,1,1
130201800,PlanetSide 2,13.7,1,1
130201800,Team Fortress 2,10.5,1,1
130201800,Creativerse,10.3,1,1
130201800,Trove,3.0,1,1
130201800,Dota 2,2.1,1,1
130201800,Teeworlds,2.1,1,1
130201800,Skyrim Script Extender (SKSE),0.0,1,0
130201800,Skyrim High Resolution Texture Pack,0.0,1,0
130201800,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
260118401,LEGO Worlds,9.5,1,1
260118401,Five Nights at Freddy's,4.5,1,1
260118401,Mitos.is The Game,4.0,1,1
260118401,Five Nights at Freddy's 3,1.1,1,1
260118401,Five Nights at Freddy's 2,1.1,1,1
260118401,Aftermath,0.7,1,1
260118401,Five Nights at Freddy's 4,0.19999999999999996,1,1
244273527,Heroes & Generals,0.0,1,0
242549338,Euro Truck Simulator 2,105.0,1,1
242549338,Arma 2,1.1,1,1
242549338,Autobahn Police Simulator,0.8,1,1
242549338,Test Drive Unlimited 2,0.19999999999999996,1,1
242549338,Driving School Simulator,0.0,1,0
242549338,Bus-Simulator 2012,0.0,1,0
242549338,War Thunder,0.0,1,0
209729995,Dota 2,1.2000000000000002,1,1
228302915,Euro Truck Simulator 2,20.0,1,1
228302915,Counter-Strike Global Offensive,6.9,1,1
228302915,Tom Clancy's Ghost Recon Phantoms - EU,4.7,1,1
228302915,Dota 2,1.7000000000000002,1,1
64315060,Alien Swarm,0.30000000000000004,1,1
74154832,FINAL FANTASY XI,0.30000000000000004,1,1
149318464,Dota 2,66.0,1,1
29835809,Counter-Strike Source,7.300000000000001,1,1
29835809,Day of Defeat Source,0.0,1,0
29835809,Half-Life 2 Deathmatch,0.0,1,0
29835809,Half-Life 2 Lost Coast,0.0,1,0
174813416,Dota 2,0.10000000000000009,1,1
120377800,Serious Sam HD The Second Encounter,31.0,1,1
234024191,Dota 2,204.0,1,1
234024191,Portal 2,12.5,1,1
234024191,The Legend of Korra,9.9,1,1
234024191,Audition Online,8.2,1,1
234024191,Portal,5.2,1,1
234024191,The Wolf Among Us,3.0,1,1
234024191,Thinking with Time Machine,2.3,1,1
234024191,AdVenture Capitalist,1.7999999999999998,1,1
234024191,The Guild II,0.19999999999999996,1,1
234024191,Blender 2.76b,0.19999999999999996,1,1
234024191,The Way of Life Free Edition,0.19999999999999996,1,1
234024191,Toribash,0.10000000000000009,1,1
234024191,Only If,0.10000000000000009,1,1
234024191,Carpe Diem,0.0,1,0
234024191,Spooky's House of Jump Scares,0.0,1,0
234024191,The Deer,0.0,1,0
234024191,Amnesia The Dark Descent,0.0,1,0
234024191,Narcissu 1st & 2nd,0.0,1,0
234024191,Portal 2 Sixense Perceptual Pack,0.0,1,0
234024191,The Guild Gold Edition,0.0,1,0
234024191,The Guild II - Pirates of the European Seas,0.0,1,0
234024191,The Guild II Renaissance,0.0,1,0
144347801,Unturned,178.0,1,1
144347801,Team Fortress 2,156.0,1,1
144347801,Garry's Mod,70.0,1,1
144347801,Warface,41.0,1,1
144347801,Rise of Nations Extended Edition,31.0,1,1
144347801,Counter-Strike Global Offensive,27.0,1,1
144347801,Trove,11.3,1,1
144347801,Heroes & Generals,9.0,1,1
144347801,Super Chibi Knight,3.3,1,1
144347801,theHunter,0.6000000000000001,1,1
144347801,AdVenture Capitalist,0.10000000000000009,1,1
144347801,Source Filmmaker,0.10000000000000009,1,1
144347801,War Thunder,0.0,1,0
144347801,Clicker Heroes,0.0,1,0
144347801,Unturned - Permanent Gold Upgrade,0.0,1,0
144347801,You Have to Win the Game,0.0,1,0
158267574,Dota 2,5.8,1,1
67923337,Counter-Strike Source,62.0,1,1
74232403,Dota 2,62.0,1,1
74232403,Left 4 Dead 2,4.2,1,1
83978676,Team Fortress 2,2.4,1,1
189822258,Assassins Creed Unity,4.0,1,1
189822258,Game Dev Tycoon,1.2999999999999998,1,1
189822258,One Finger Death Punch,0.0,1,0
189822258,FATE The Traitor Soul,0.0,1,0
189822258,FATE,0.0,1,0
189822258,Knights and Merchants,0.0,1,0
189822258,Assassins Creed Chronicles China,0.0,1,0
108877388,PAYDAY 2,61.0,1,1
108877388,BioShock 2,5.1,1,1
108877388,Hitman Absolution,1.2000000000000002,1,1
108877388,Sniper Elite V2,0.19999999999999996,1,1
108877388,BioShock,0.0,1,0
108877388,BioShock Infinite,0.0,1,0
72576293,Dota 2,34.0,1,1
286701848,Counter-Strike Global Offensive,36.0,1,1
286701848,Team Fortress 2,8.0,1,1
286701848,Marvel Heroes 2015,1.4,1,1
286701848,S.K.I.L.L. - Special Force 2,0.7,1,1
286701848,theHunter,0.19999999999999996,1,1
72842694,The Elder Scrolls V Skyrim,142.0,1,1
72842694,Borderlands 2,99.0,1,1
72842694,Far Cry 3,30.0,1,1
72842694,FINAL FANTASY VII,28.0,1,1
72842694,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,22.0,1,1
72842694,Resident Evil 6 / Biohazard 6,15.5,1,1
72842694,Magic The Gathering - Duels of the Planeswalkers 2013,14.8,1,1
72842694,Terraria,13.9,1,1
72842694,Mortal Kombat X,13.3,1,1
72842694,Sonic & All-Stars Racing Transformed,11.2,1,1
72842694,Might & Magic Heroes VI,10.6,1,1
72842694,DYNASTY WARRIORS 8 Xtreme Legends Complete Edition,10.1,1,1
72842694,Tomb Raider,9.9,1,1
72842694,Castle Crashers,9.7,1,1
72842694,Teenage Mutant Ninja Turtles Out of the Shadows,8.4,1,1
72842694,DRAGON BALL XENOVERSE,7.699999999999999,1,1
72842694,Awesomenauts,7.5,1,1
72842694,The Legend of Heroes Trails in the Sky,6.9,1,1
72842694,Counter-Strike Condition Zero,6.3,1,1
72842694,Broforce,6.0,1,1
72842694,The Wolf Among Us,5.9,1,1
72842694,Rocket League,5.8,1,1
72842694,Counter-Strike Global Offensive,5.5,1,1
72842694,LEGO The Lord of the Rings,5.0,1,1
72842694,South Park The Stick of Truth,4.9,1,1
72842694,Sleeping Dogs,4.8,1,1
72842694,Injustice Gods Among Us Ultimate Edition,4.2,1,1
72842694,Agarest Generations of War,4.0,1,1
72842694,NARUTO SHIPPUDEN Ultimate Ninja STORM Revolution,3.8,1,1
72842694,Dust An Elysian Tail,3.5,1,1
72842694,Team Fortress 2,3.3,1,1
72842694,Left 4 Dead 2,3.3,1,1
72842694,Fallout New Vegas,3.0999999999999996,1,1
72842694,Hyperdimension Neptunia Re;Birth1,3.0,1,1
72842694,Trials Evolution Gold Edition,2.9,1,1
72842694,L.A. Noire,2.9,1,1
72842694,Alice Madness Returns,2.8,1,1
72842694,"Warhammer 40,000 Dawn of War II",2.8,1,1
72842694,Torchlight II,2.8,1,1
72842694,XCOM Enemy Unknown,2.7,1,1
72842694,Vindictus,2.5,1,1
72842694,Dungeon Defenders,2.3,1,1
72842694,Total War SHOGUN 2,2.2,1,1
72842694,Brtal Legend,2.0,1,1
72842694,Resident Evil Operation Raccoon City,1.9,1,1
72842694,Aliens vs. Predator,1.9,1,1
72842694,Ys Origin,1.9,1,1
72842694,Shadow Warrior,1.7999999999999998,1,1
72842694,Tomb Raider Anniversary,1.7999999999999998,1,1
72842694,Sonic Generations,1.7000000000000002,1,1
72842694,Ticket to Ride,1.7000000000000002,1,1
72842694,Shufflepuck Cantina Deluxe VR,1.6,1,1
72842694,Super House of Dead Ninjas,1.5,1,1
72842694,Worms Revolution,1.5,1,1
72842694,Talisman Prologue,1.4,1,1
72842694,Sniper Elite Nazi Zombie Army,1.4,1,1
72842694,Mark of the Ninja,1.4,1,1
72842694,Crysis 2 Maximum Edition,1.2999999999999998,1,1
72842694,Angry Video Game Nerd Adventures,1.2999999999999998,1,1
72842694,LEGO MARVEL Super Heroes,1.2999999999999998,1,1
72842694,Portal,1.2999999999999998,1,1
72842694,BioShock Infinite,1.2000000000000002,1,1
72842694,Strider,1.2000000000000002,1,1
72842694,Onimusha 3 Demon Siege,1.1,1,1
72842694,Breath of Death VII ,1.0,1,1
72842694,SONIC THE HEDGEHOG 4 Episode II,1.0,1,1
72842694,Natural Selection 2,1.0,1,1
72842694,Sacred 2 Gold,0.8999999999999999,1,1
72842694,METAL GEAR RISING REVENGEANCE,0.8999999999999999,1,1
72842694,The Binding of Isaac Rebirth,0.8999999999999999,1,1
72842694,Double Dragon Neon,0.8,1,1
72842694,Deadpool,0.8,1,1
72842694,Duke Nukem Forever,0.8,1,1
72842694,Dead Island,0.8,1,1
72842694,Cthulhu Saves the World ,0.8,1,1
72842694,Dota 2,0.7,1,1
72842694,FINAL FANTASY TYPE-0 HD,0.7,1,1
72842694,Dungeons & Dragons Chronicles of Mystara,0.7,1,1
72842694,Rise of Incarnates,0.7,1,1
72842694,The Witcher 2 Assassins of Kings Enhanced Edition,0.6000000000000001,1,1
72842694,Super Meat Boy,0.6000000000000001,1,1
72842694,Strike Suit Zero,0.6000000000000001,1,1
72842694,Abyss Odyssey,0.6000000000000001,1,1
72842694,Chivalry Medieval Warfare,0.6000000000000001,1,1
72842694,Mortal Kombat Komplete Edition,0.6000000000000001,1,1
72842694,DOOM 3 BFG Edition,0.5,1,1
72842694,TrackMania Canyon,0.5,1,1
72842694,Hero Academy,0.3999999999999999,1,1
72842694,Magic 2014 ,0.3999999999999999,1,1
72842694,Retro City Rampage DX,0.3999999999999999,1,1
72842694,Marvel Heroes 2015,0.3999999999999999,1,1
72842694,THE KING OF FIGHTERS XIII STEAM EDITION,0.3999999999999999,1,1
72842694,Mortal Kombat Kollection,0.3999999999999999,1,1
72842694,Shadow Warrior Classic Redux,0.3999999999999999,1,1
72842694,The Binding of Isaac,0.30000000000000004,1,1
72842694,Far Cry 3 Blood Dragon,0.30000000000000004,1,1
72842694,"Warhammer 40,000 Regicide",0.30000000000000004,1,1
72842694,Confrontation,0.30000000000000004,1,1
72842694,Nation Red,0.30000000000000004,1,1
72842694,Warhammer Quest,0.30000000000000004,1,1
72842694,S.T.A.L.K.E.R. Shadow of Chernobyl,0.30000000000000004,1,1
72842694,Legendary,0.30000000000000004,1,1
72842694,Castlevania Lords of Shadow - Ultimate Edition,0.30000000000000004,1,1
72842694,Resident Evil 5 / Biohazard 5,0.19999999999999996,1,1
72842694,Vanguard Princess,0.19999999999999996,1,1
72842694,Dungeon Hearts,0.19999999999999996,1,1
72842694,Party of Sin,0.19999999999999996,1,1
72842694,Duke Nukem 3D Megaton Edition,0.19999999999999996,1,1
72842694,FINAL FANTASY VIII,0.10000000000000009,1,1
72842694,STAR WARS Knights of the Old Republic II The Sith Lords,0.0,1,0
72842694,The Expendabros,0.0,1,0
72842694,Tomb Raider Legend,0.0,1,0
72842694,Counter-Strike,0.0,1,0
72842694,Crazy Machines 2,0.0,1,0
72842694,Viscera Cleanup Detail Shadow Warrior,0.0,1,0
72842694,Agarest - Basic Adventure Pack DLC,0.0,1,0
72842694,Agarest - Dull-Things Pack DLC,0.0,1,0
72842694,Agarest - Fallen Angel Pack DLC,0.0,1,0
72842694,Agarest - Legendary-Monster Pack DLC,0.0,1,0
72842694,Agarest - Magic Fight Pack DLC,0.0,1,0
72842694,Agarest - Upgrade Pack 1 DLC,0.0,1,0
72842694,Batman Arkham City GOTY,0.0,1,0
72842694,BioShock,0.0,1,0
72842694,BioShock Infinite - Season Pass,0.0,1,0
72842694,BioShock Infinite Burial at Sea - Episode 1,0.0,1,0
72842694,BioShock Infinite Burial at Sea - Episode 2,0.0,1,0
72842694,Borderlands 2 Headhunter 1 Bloody Harvest,0.0,1,0
72842694,Borderlands 2 Headhunter 2 Wattle Gobbler,0.0,1,0
72842694,Borderlands 2 Headhunter 3 Mercenary Day,0.0,1,0
72842694,Castle Crashers - Blacksmith Pack,0.0,1,0
72842694,Castle Crashers - Pink Knight Pack,0.0,1,0
72842694,Castlevania Lords of Shadow 2,0.0,1,0
72842694,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
72842694,Crazy Machines 2 - Jewel Digger DLC,0.0,1,0
72842694,Crazy Machines 2 Fluid Add-On,0.0,1,0
72842694,Divinity II Developer's Cut,0.0,1,0
72842694,Fallout New Vegas Courier's Stash,0.0,1,0
72842694,Fallout New Vegas Dead Money,0.0,1,0
72842694,Fallout New Vegas Honest Hearts,0.0,1,0
72842694,Hyperdimension Neptunia Re;Birth2 Sisters Generation,0.0,1,0
72842694,Patch testing for Chivalry,0.0,1,0
72842694,PewDiePie Legend of the Brofist,0.0,1,0
72842694,Portal 2,0.0,1,0
72842694,Red Faction Guerrilla Steam Edition,0.0,1,0
72842694,Resident Evil Revelations / Biohazard Revelations,0.0,1,0
72842694,S.T.A.L.K.E.R. Call of Pripyat,0.0,1,0
72842694,Serious Sam Double D XXL,0.0,1,0
72842694,Skyrim High Resolution Texture Pack,0.0,1,0
72842694,South Park The Stick of Truth - Super Samurai Spaceman Pack,0.0,1,0
72842694,South Park The Stick of Truth - Ultimate Fellowship Pack,0.0,1,0
72842694,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
72842694,The Elder Scrolls V Skyrim - Dragonborn,0.0,1,0
72842694,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
72842694,Ticket to Ride - Legendary Asia,0.0,1,0
72842694,Tomb Raider Underworld,0.0,1,0
72842694,Vanguard Princess Director's Cut,0.0,1,0
72842694,Warhammer Quest - Base Pack items,0.0,1,0
72842694,"Warhammer 40,000 Dawn of War II - Chaos Rising",0.0,1,0
72842694,"Warhammer 40,000 Dawn of War II  Retribution",0.0,1,0
290367158,Counter-Strike Global Offensive,1.7999999999999998,1,1
290367158,DayZ,0.10000000000000009,1,1
42223842,Football Manager 2009,242.0,1,1
246753573,Call of Duty Ghosts,0.8,1,1
246753573,Call of Duty Ghosts - Multiplayer,0.0,1,0
81079291,Dark Messiah of Might & Magic Multi-Player,0.0,1,0
81079291,Dark Messiah of Might & Magic Single Player,0.0,1,0
43321203,Race The WTCC Game,7.800000000000001,1,1
43321203,RACE Caterham Expansion,0.0,1,0
4834220,Dota 2,474.0,1,1
4834220,Borderlands 2,427.0,1,1
4834220,Total War ROME II - Emperor Edition,329.0,1,1
4834220,BioShock Infinite,265.0,1,1
4834220,Call of Duty Advanced Warfare - Multiplayer,210.0,1,1
4834220,Call of Duty Modern Warfare 2 - Multiplayer,175.0,1,1
4834220,The Elder Scrolls V Skyrim,58.0,1,1
4834220,Call of Duty Modern Warfare 3 - Multiplayer,39.0,1,1
4834220,Call of Duty Modern Warfare 2,35.0,1,1
4834220,Fallout 4,19.8,1,1
4834220,Team Fortress 2,10.9,1,1
4834220,Counter-Strike Source,7.6,1,1
4834220,Call of Duty Black Ops,7.300000000000001,1,1
4834220,Call of Duty Black Ops II,6.3,1,1
4834220,Call of Duty Modern Warfare 3,5.4,1,1
4834220,Call of Duty Advanced Warfare,1.2999999999999998,1,1
4834220,Portal,0.0,1,0
4834220,Call of Duty Black Ops - Multiplayer,0.0,1,0
4834220,Call of Duty Black Ops II - Multiplayer,0.0,1,0
4834220,Call of Duty Black Ops II - Zombies,0.0,1,0
4834220,Counter-Strike,0.0,1,0
4834220,Day of Defeat,0.0,1,0
4834220,Deathmatch Classic,0.0,1,0
4834220,Half-Life,0.0,1,0
4834220,Half-Life 2,0.0,1,0
4834220,Half-Life 2 Deathmatch,0.0,1,0
4834220,Half-Life 2 Episode One,0.0,1,0
4834220,Half-Life 2 Episode Two,0.0,1,0
4834220,Half-Life 2 Lost Coast,0.0,1,0
4834220,Half-Life Blue Shift,0.0,1,0
4834220,Half-Life Opposing Force,0.0,1,0
4834220,Ricochet,0.0,1,0
4834220,Team Fortress Classic,0.0,1,0
208071792,Dota 2,6.6,1,1
65229865,Europa Universalis IV,369.0,1,1
65229865,Fallout New Vegas,81.0,1,1
65229865,The Elder Scrolls V Skyrim,57.0,1,1
65229865,GRID,38.0,1,1
65229865,Sid Meier's Civilization V,33.0,1,1
65229865,Mass Effect 2,26.0,1,1
65229865,Cogs,22.0,1,1
65229865,Need for Speed SHIFT,22.0,1,1
65229865,Dungeons of Dredmor,17.2,1,1
65229865,Bastion,9.7,1,1
65229865,Might & Magic Heroes VI,5.1,1,1
65229865,Atom Zombie Smasher ,4.7,1,1
65229865,Heroes of Might & Magic V,3.3,1,1
65229865,Hacker Evolution,3.0,1,1
65229865,Majesty 2 Collection,2.8,1,1
65229865,Worms Reloaded,2.2,1,1
65229865,Portal,2.0,1,1
65229865,Dragon Age Origins,1.9,1,1
65229865,Solar 2,1.6,1,1
65229865,Dungeon Siege,1.4,1,1
65229865,BioShock,1.1,1,1
65229865,The Bridge,0.8999999999999999,1,1
65229865,Magicka,0.8,1,1
65229865,The Witcher 2 Assassins of Kings Enhanced Edition,0.8,1,1
65229865,Crayon Physics Deluxe,0.7,1,1
65229865,King Arthur Collection,0.5,1,1
65229865,Fallout 4,0.5,1,1
65229865,Revenge of the Titans,0.5,1,1
65229865,Neverwinter Nights 2 Platinum,0.30000000000000004,1,1
65229865,Sigils of Elohim,0.30000000000000004,1,1
65229865,The Showdown Effect,0.0,1,0
65229865,"7 Grand Steps, Step 1 What Ancients Begat",0.0,1,0
65229865,And Yet It Moves,0.0,1,0
65229865,BioShock 2,0.0,1,0
