user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
299889828.0,Everlasting Summer,Floating Point,Sigils of Elohim,Carpe Diem,AdVenture Capitalist,Vanguard Princess Director's Cut,Time Clickers,Max Gentlemen,Dwarfs - F2P,Sakura Clicker,Comedy Quest,Battle for Blood - Epic battles within 30 seconds!,Freestyle 2: Street Basketball,Among Ripples,MARVEL Puzzle Quest,MapleStory,Metaverse Construction Kit,Audition Online,Epic Cards Battle(TCG),CroNix
225987202.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
195071563.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
308653033.0,,,,,,,,,,,,,,,,,,,,
144138643.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
197902002.0,The Expendabros,BattleBlock Theater®,Broforce,Everlasting Summer,Estranged: Act I,Vanguard Princess Director's Cut,Time Clickers,Muffin Knight,Bloody Trapland,Comedy Quest,Trove,Aperture Tag: The Paint Gun Testing Initiative,Tiny Brains,Elsword,Trove - Arcanium Expedition Pack,Saints Row IV: Inauguration Station,Cubic Castles,Gang Beasts,Tales Runner,Daylight
97298878.0,Shelter 2 Soundtrack,Axiom Verge Original Soundtrack,Everyday Genius: SquareLogic,One Finger Death Punch,Keep Talking and Nobody Explodes,Portal 2,Battlefield: Bad Company 2 Vietnam,Super Hexagon,Mount & Blade: Warband,TIS-100,Defense Grid: The Awakening,South Park™: The Stick of Truth™,Portal,Freedom Planet - Official Soundtrack,The Room,Half-Life 2,Letter Quest: Grimm's Journey,Hexcells,LYNE,Left 4 Dead 2
173909336.0,Echoes+,Pink Hour,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Dota 2,King Arthur's Gold,Brawlhalla,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,ArcheBlade™,Walkover,BLOCKADE 3D,Curse of Mermos
198572546.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
219509107.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
202906503.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
92107940.0,Everyday Genius: SquareLogic,Defense Grid: The Awakening,TIS-100,The Expendabros,Broforce,Downwell,SpaceChem,Hexcells,Borderlands 2,Serious Sam Classic: The Second Encounter,Euro Truck Simulator 2,Sid Meier's Civilization V: Brave New World,The Talos Principle,Sid Meier's Civilization® V,Undertale,Braid,STAR WARS™ Jedi Knight - Jedi Academy™,Infinifactory,100% Orange Juice,Serious Sam HD: The Second Encounter
251431515.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
233558010.0,,,,,,,,,,,,,,,,,,,,
99189757.0,Portal 2,Portal,Left 4 Dead 2,Half-Life 2,Counter-Strike,Half-Life 2: Episode Two,Half-Life,Counter-Strike: Source,Left 4 Dead,Half-Life 2: Episode One,Day of Defeat: Source,Lightfish,Counter-Strike: Global Offensive,Half-Life 2: Deathmatch,Day of Defeat,Dota 2,Team Fortress Classic,Deathmatch Classic,Ricochet,Half-Life: Source
30695285.0,Portal 2,Left 4 Dead 2,Half-Life 2,Counter-Strike,Counter-Strike: Source,Half-Life,Half-Life 2: Episode Two,Left 4 Dead,Alien Swarm,Half-Life: Opposing Force,Half-Life 2: Episode One,Half-Life: Blue Shift,Day of Defeat: Source,Half-Life 2: Deathmatch,Team Fortress Classic,Half-Life: Source,Half-Life Deathmatch: Source,,,
259648553.0,Tomb Raider,XCOM: Enemy Unknown,Alien: Isolation,LEGO® Marvel™ Super Heroes,Total War: Shogun 2 - Fall of the Samurai,XCOM: Enemy Within,Deus Ex: Human Revolution - Director's Cut,Middle-earth™: Shadow of Mordor™,DiRT Rally,"Warhammer® 40,000: Dawn of War® II Chaos Rising","Warhammer 40,000: Dawn of War II",LEGO® Jurassic World,The LEGO® Movie - Videogame,Medieval II: Total War Kingdoms,CoH 2 - The Western Front Armies: Oberkommando West,Company of Heroes 2,GRID Autosport,Company of Heroes 2 - Ardennes Assault,Total War: SHOGUN 2,"Warhammer 40,000: Dawn of War II: Retribution"
48845802.0,Portal 2,Left 4 Dead 2,Half-Life 2,Counter-Strike: Source,Half-Life,Half-Life 2: Episode Two,Half-Life: Opposing Force,Alien Swarm,Half-Life 2: Episode One,Half-Life: Blue Shift,Day of Defeat: Source,Half-Life 2: Deathmatch,Team Fortress Classic,Half-Life: Source,Half-Life Deathmatch: Source,,,,,
226212066.0,Portal 2,Defense Grid: The Awakening,BattleBlock Theater®,Portal,The Expendabros,TIS-100,Eternal Senia,Freedom Planet - Official Soundtrack,Mount & Blade: Warband,Half-Life 2,SpaceChem,Broforce,Left 4 Dead 2,Dishonored,Euro Truck Simulator 2,Counter-Strike,Undertale,Everlasting Summer,Fallout: New Vegas,Floating Point
221430493.0,,,,,,,,,,,,,,,,,,,,
62923086.0,Portal 2,Left 4 Dead 2,Half-Life 2,Counter-Strike: Source,Half-Life,Half-Life 2: Episode Two,Left 4 Dead,Half-Life: Opposing Force,Alien Swarm,Half-Life 2: Episode One,Half-Life: Blue Shift,Day of Defeat: Source,Half-Life 2: Deathmatch,Half-Life: Source,Half-Life Deathmatch: Source,,,,,
250006052.0,RUSH,BeamNG.drive,Project CARS - Modified Car Pack,GT Legends,F1 2012™,Assetto Corsa,rFactor,RUSH,Urban Trial Freestyle,rFactor 2,Qvadriga,RIDE: Yamaha 2015 Bike Models,RIDE - 2015 Top Bikes Pack 2,Motorbike,RaceRoom Racing Experience,Copa Petrobras de Marcas,MX vs. ATV Supercross Encore,Victory: The Age of Racing,Badland Bandits,RIDE - 2015 Top Bikes Pack 1
65117175.0,Shelter 2 Soundtrack,Axiom Verge Original Soundtrack,One Finger Death Punch,Keep Talking and Nobody Explodes,Mount & Blade: Warband,The Expendabros,South Park™: The Stick of Truth™,Hotline Miami,Super Hexagon,Defense Grid: The Awakening,Freedom Planet - Official Soundtrack,The Room,The Binding of Isaac: Rebirth,Broforce,Counter-Strike,Dust: An Elysian Tail,Nuclear Throne,Half-Life 2,SpaceChem,Downwell
227944885.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
144004384.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
236557903.0,Portal 2,Portal,Left 4 Dead 2,Counter-Strike,Half-Life 2,Counter-Strike: Source,Half-Life,Half-Life 2: Episode Two,Left 4 Dead,Half-Life 2: Episode One,Pink Hour,Echoes+,Rexaura,Fistful of Frags,Pink Heaven,Super Crate Box,Teeworlds,Lightfish,Day of Defeat: Source,Day of Defeat
11373749.0,Talismania Deluxe,Shelter 2 Soundtrack,Grow Home Soundtrack DLC,Axiom Verge Original Soundtrack,This War of Mine - War Child Charity DLC,Everyday Genius: SquareLogic,Tetrobot and Co.,Keep Talking and Nobody Explodes,Portal 2,One Finger Death Punch,TIS-100,Mount & Blade: Warband,The Binding of Isaac: Rebirth,Freedom Planet - Official Soundtrack,Defense Grid: The Awakening,Super Hexagon,The Room,Blackwell Deception,South Park™: The Stick of Truth™,BattleBlock Theater®
140293612.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
187851224.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
192921532.0,Portal 2,BattleBlock Theater®,The Expendabros,Broforce,Everlasting Summer,Estranged: Act I,Team Fortress 2,Echoes+,Pink Hour,Rexaura,Fistful of Frags,Pink Heaven,Vanguard Princess Director's Cut,Super Crate Box,Time Clickers,Teeworlds,Counter-Strike: Global Offensive,Muffin Knight,Bloody Trapland,Brawlhalla
54103616.0,Portal 2,Keep Talking and Nobody Explodes,Freedom Planet - Official Soundtrack,Mount & Blade: Warband,Portal,Castle Crashers®,Dust: An Elysian Tail,Dishonored,Counter-Strike,Half-Life 2,Counter-Strike: Source,Shantae and the Pirate's Curse,Fallout: New Vegas,The Binding of Isaac,Half-Life 2: Episode Two,Half-Life,Torchlight II,Left 4 Dead,Half-Life: Opposing Force,The Jackbox Party Pack 2
222277839.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
298547051.0,Portal 2,Portal,Half-Life 2,Left 4 Dead 2,Counter-Strike,Half-Life 2: Episode Two,Counter-Strike: Source,Half-Life,Left 4 Dead,Half-Life 2: Episode One,Pink Hour,Echoes+,Rexaura,Fistful of Frags,Pink Heaven,Crush,Super Crate Box,Teeworlds,Lightfish,Day of Defeat: Source
264253640.0,Portal 2,One Finger Death Punch,Freedom Planet - Official Soundtrack,Mount & Blade: Warband,Dust: An Elysian Tail,Dishonored,Shantae and the Pirate's Curse,Fallout: New Vegas,The Binding of Isaac,Super Puzzle Platformer Deluxe,Torchlight II,Rogue Legacy,Black Mesa,Rampage Knights,Team Fortress 2,The Forest,Screencheat,Knightmare Tower,Synergy,Depth - S.T.E.V.E. Pack
125718844.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
280061602.0,,,,,,,,,,,,,,,,,,,,
38763767.0,Portal 2,Left 4 Dead 2,Half-Life 2,Counter-Strike: Source,Half-Life,Half-Life 2: Episode Two,Left 4 Dead,Half-Life: Opposing Force,Alien Swarm,Half-Life 2: Episode One,Half-Life: Blue Shift,Day of Defeat: Source,Half-Life 2: Deathmatch,Team Fortress Classic,Half-Life: Source,Half-Life Deathmatch: Source,,,,
164543231.0,Portal 2,Portal,Defense Grid: The Awakening,TIS-100,Left 4 Dead 2,Half-Life 2,SpaceChem,Counter-Strike,Euro Truck Simulator 2,Half-Life,Half-Life 2: Episode Two,Undertale,Counter-Strike: Source,Left 4 Dead,Infinifactory,100% Orange Juice,Half-Life 2: Episode One,Hacknet,Viscera Cleanup Detail,Arma 2: Operation Arrowhead
211277578.0,,,,,,,,,,,,,,,,,,,,
163617342.0,Axiom Verge Original Soundtrack,Portal 2,Eternal Senia,South Park™: The Stick of Truth™,Outlast,Downwell,Amnesia: The Dark Descent,SOMA,POSTAL 2,Axiom Verge,POSTAL 2: Paradise Lost,Team Fortress 2,Sunrider: Mask of Arcadius,Sigils of Elohim,Echoes+,FATE,Pink Hour,Octodad: Dadliest Catch,Path of Exile,Fable - The Lost Chapters
295931968.0,Portal 2,Portal,Left 4 Dead 2,Half-Life 2,Counter-Strike,Half-Life 2: Episode Two,Half-Life,Counter-Strike: Source,Left 4 Dead,Half-Life 2: Episode One,Day of Defeat: Source,Lightfish,Counter-Strike: Global Offensive,Half-Life 2: Deathmatch,Day of Defeat,Dota 2,Team Fortress Classic,Deathmatch Classic,Ricochet,Half-Life: Source
196354657.0,Echoes+,Pink Hour,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Dota 2,King Arthur's Gold,Brawlhalla,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,ArcheBlade™,Walkover,BLOCKADE 3D,Curse of Mermos
165034415.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
298389371.0,,,,,,,,,,,,,,,,,,,,
27543430.0,,,,,,,,,,,,,,,,,,,,
126640783.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
243440565.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
157694162.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
154868247.0,,,,,,,,,,,,,,,,,,,,
263856756.0,Keep Talking and Nobody Explodes,Portal,Castle Crashers®,Counter-Strike: Source,The Jackbox Party Pack 2,Viscera Cleanup Detail,Kingdoms of Amalur: Reckoning™,RUNNING WITH RIFLES,SPORE™,Call of Duty®: Black Ops,Pillars of Eternity,The Evil Within,The Lord of the Rings Online™,TERA,Stonehearth,EVE Online,Gang Beasts,Grand Theft Auto IV,DayZ,"Warhammer 40,000: Dawn of War II: Retribution"
124395695.0,Portal 2,Portal,Left 4 Dead 2,Half-Life 2,Counter-Strike,Half-Life 2: Episode Two,Half-Life,Counter-Strike: Source,Left 4 Dead,Half-Life 2: Episode One,Day of Defeat: Source,Lightfish,Counter-Strike: Global Offensive,Half-Life 2: Deathmatch,Day of Defeat,Dota 2,Team Fortress Classic,Deathmatch Classic,Ricochet,Half-Life: Source
126656629.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
197821092.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
294797577.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
228507886.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
272425320.0,Path of Exile,Of Guards And Thieves,AaAaAA!!! - A Reckless Disregard for Gravity,Maelstrom,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,Aveyond 3-2: Gates of Night,The Lord of the Rings Online™,Puzzle Pirates,Trove,Elsword,Trove - Arcanium Expedition Pack,Dungeons & Dragons Online®,Aveyond 3-1: Lord of Twilight,Block Story™,A Valley Without Wind,The Battle of Sol,Red Crucible®: Firestorm,SOL: Exodus,A Valley Without Wind 2,Shattered Haven
49769103.0,Portal 2,Half-Life 2,Counter-Strike,Half-Life 2: Episode Two,Counter-Strike: Source,Half-Life,Left 4 Dead,Alien Swarm,Half-Life: Opposing Force,Half-Life 2: Episode One,Arma 2: Operation Arrowhead,RUSH,Half-Life: Blue Shift,Artemis Spaceship Bridge Simulator,Day of Defeat: Source,Space Engineers,ARMA: Cold War Assault,Half-Life 2: Deathmatch,Day of Defeat,X3: Terran Conflict
202742019.0,F.E.A.R.,Scribblenauts Unlimited,LEGO® Marvel™ Super Heroes,Mad Max,Injustice: Gods Among Us Ultimate Edition,Batman™: Arkham Origins,F.E.A.R. 2: Project Origin,LEGO® Jurassic World,LEGO® Harry Potter: Years 5-7,Gotham City Impostors Free to Play,LEGO® Batman™: The Videogame,The LEGO® Movie - Videogame,Batman™: Arkham Knight,Mortal Kombat X,LEGO® Worlds,EVE Online,Saints Row: Gat out of Hell,F.E.A.R. 3,Watchmen: The End is Nigh,DayZ
239397807.0,Portal 2,Team Fortress 2,Pink Hour,Echoes+,Rexaura,Pink Heaven,Fistful of Frags,Super Crate Box,Teeworlds,Counter-Strike: Global Offensive,Brawlhalla,King Arthur's Gold,Apotheon Arena,PlanetSide 2,Modular Combat,TOXIKK™,Gear Up,Color Symphony,APB Reloaded,BLOCKADE 3D
239921853.0,The Expendabros,Eternal Senia,Estranged: Act I,Path of Exile,Time Clickers,Boring Man - Online Tactical Stickman Combat,Of Guards And Thieves,Realm of the Mad God,A Walk in the Dark,Destination Sol,DC Universe™ Online,War Thunder,Neverwinter,Trove,Defiance,Star Conflict,Elsword,Trove - Arcanium Expedition Pack,Dungeon Fighter Online,Saints Row IV: Inauguration Station
