user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
299889828.0,Kingdom Rush,Sigils of Elohim,Desktop Dungeons,RUSH,Clicker Heroes,AdVenture Capitalist,Max Gentlemen,RUSH,Dwarfs - F2P,Sakura Clicker,Dwarfs!?,Prime World: Defenders,Famaze,Small World 2,Get Off My Lawn!,Tap Tap Infinity,Dungeon Defenders II,MARVEL Puzzle Quest,Metaverse Construction Kit,Pixel Survivors
225987202.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
195071563.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
308653033.0,,,,,,,,,,,,,,,,,,,,
144138643.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
197902002.0,Estranged: Act I,Cry of Fear,Rust,Creativerse,Defiance,FarSky,Cubic Castles,Rake,Miscreated,Passing Pineview Forest,ZOMBI,DayZ,Velvet Sundown,The Forgotten Ones,Nomad,Survarium,The Fifth Day,Better Late Than DEAD,Genesis Online,Time Ramesside (A New Reckoning)
97298878.0,One Finger Death Punch,Super Hexagon,Grim Legends 2: Song of the Dark Swan,Escape Goat,BattleBlock Theater®,Botanicula,Dust: An Elysian Tail,Killing Floor,Downwell,Half-Life 2,The Journey Down: Chapter Two,Hexcells,SpaceChem,GemCraft - Chasing Shadows,FTL: Faster Than Light,LYNE,Kingdom Rush,Freedom Planet,REVOLVER360 RE:ACTOR,Lethal League
173909336.0,Just Cause 2: Multiplayer Mod,PlanetSide 2,Rust,DC Universe™ Online,Sniper Elite 3,Primal Carnage,Defiance,ORION: Prelude,Star Conflict,Hurtworld,Gear Up,Vindictus,Champions Online,Grand Theft Auto V,Warface,GunZ 2: The Second Duel,BLOCKADE 3D,Metal War Online: Retribution,Enforcer: Police Crime Action,CroNix
198572546.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
219509107.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
202906503.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
92107940.0,Super Hexagon,BattleBlock Theater®,Half-Life 2,Serious Sam Classic: The Second Encounter,Freedom Planet,Terraria,Castle Crashers®,Duck Game,Downwell,Half-Life 2: Episode Two,Half-Life,"Cook, Serve, Delicious!",F.E.A.R.,Axiom Verge,Mount Your Friends,Serious Sam HD: The Second Encounter,Velocibox,Half-Life: Opposing Force,Orcs Must Die! 2,Super Meat Boy
251431515.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
233558010.0,,,,,,,,,,,,,,,,,,,,
99189757.0,Killing Floor,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,Zombie Panic! Source,PAYDAY 2,Worms Reloaded,Gotham City Impostors Free to Play,Chivalry: Medieval Warfare,PlanetSide 2,Team Fortress Classic,Tom Clancy's Rainbow Six® Siege,Magicka 2,Primal Carnage: Extinction,Warface
30695285.0,Unreal Tournament: Game of the Year Edition,Counter-Strike,Serious Sam Classic: The Second Encounter,Killing Floor,Quake III Arena,QUAKE,Team Fortress 2,STAR WARS™ Republic Commando™,PAYDAY™ The Heist,Descent 2,Call of Duty®,QUAKE II,Arma 2: Operation Arrowhead,STAR WARS™ Jedi Knight II - Jedi Outcast™,STAR WARS™ - Dark Forces,Insurgency,Fortress Forever,Company of Heroes,Judge Dredd: Dredd vs. Death,Day of Defeat: Source
259648553.0,Fallout: New Vegas,Tomb Raider,Sleeping Dogs,Just Cause 2: Multiplayer Mod,Deus Ex: Human Revolution - Director's Cut,Just Cause 2,Sleeping Dogs: Definitive Edition,METAL GEAR SOLID V: THE PHANTOM PAIN,Assassin’s Creed® IV Black Flag™,S.T.A.L.K.E.R.: Clear Sky,State of Decay,TerraTech,Fallout 3: Game of the Year Edition,Fallout 3,RAGE,Just Cause™ 3,Mars: War Logs,Grand Theft Auto V,Fallout 4,Watch_Dogs™
48845802.0,Unreal Tournament: Game of the Year Edition,Left 4 Dead 2,Serious Sam Classic: The Second Encounter,Killing Floor,Counter-Strike: Source,Quake III Arena,QUAKE,Team Fortress 2,STAR WARS™ Republic Commando™,Descent 2,Call of Duty®,QUAKE II,PAYDAY™ The Heist,Call of Duty: World at War,Guns of Icarus Online,Delta Force: Black Hawk Down,Arma 2: Operation Arrowhead,STAR WARS™ Jedi Knight II - Jedi Outcast™,Insurgency,STAR WARS™ - Dark Forces
226212066.0,Botanicula,Serious Sam Classic: The Second Encounter,Killing Floor,Floating Point,Game Dev Tycoon,Little Inferno,Serious Sam HD: The Second Encounter,Mount Your Friends,Orcs Must Die! 2,Left 4 Dead,Estranged: Act I,Sanctum 2,Serious Sam HD: The First Encounter,Dying Light,Crayon Physics Deluxe,PAYDAY™ The Heist,Synergy,Guns of Icarus Online,Tom Clancy's Ghost Recon®,Arma 2: Operation Arrowhead
221430493.0,,,,,,,,,,,,,,,,,,,,
62923086.0,Unreal Tournament: Game of the Year Edition,Killing Floor,Serious Sam Classic: The Second Encounter,Left 4 Dead 2,Counter-Strike: Source,Quake III Arena,QUAKE,Left 4 Dead,Alien Swarm,STAR WARS™ Republic Commando™,Team Fortress 2,Call of Duty®,PAYDAY™ The Heist,Descent 2,QUAKE II,Delta Force: Black Hawk Down,Arma 2: Operation Arrowhead,Guns of Icarus Online,HeXen: Beyond Heretic,STAR WARS™ Jedi Knight II - Jedi Outcast™
250006052.0,Absolute Drift,BeamNG.drive,GT Legends,DiRT Rally,F1 2012™,Assetto Corsa,Urban Trial Freestyle,GRID 2,rFactor 2,Need For Speed: Hot Pursuit,iRacing,F1 2014,MXGP - The Official Motocross Videogame,GRID Autosport,Need for Speed: Shift,RaceRoom Racing Experience,Copa Petrobras de Marcas,MotoGP™14,Victory: The Age of Racing,F1 2015
65117175.0,One Finger Death Punch,Castle Crashers - Blacksmith Pack,The Expendabros,Grim Legends 2: Song of the Dark Swan,Super Hexagon,Epic Battle Fantasy 4,Luxor Evolved,BattleBlock Theater®,The Room,Outlast: Whistleblower DLC,Escape Goat,TIS-100,South Park™: The Stick of Truth™,Terraria,Hexcells,Mark of the Ninja,Nuclear Throne,Outlast,Half-Life 2,Broforce
227944885.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
144004384.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
236557903.0,Killing Floor,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Fistful of Frags,Killing Floor - Toy Master,Unturned,Arma 3,Day of Defeat: Source,Counter-Strike: Global Offensive,Of Guards And Thieves,Cry of Fear,Natural Selection 2,Zombie Panic! Source,PAYDAY 2,Worms Reloaded,Gotham City Impostors Free to Play,Codename CURE,Chivalry: Medieval Warfare
11373749.0,Europa Universalis III: Divine Wind,Portal 2,Keep Talking and Nobody Explodes,Castle Crashers - Pink Knight Pack,Battlefield: Bad Company 2 Vietnam,Tetrobot and Co.,Blackwell Deception,The Room,Mount & Blade: Warband,Unreal Tournament: Game of the Year Edition,Grim Legends 2: Song of the Dark Swan,The Legend of Heroes: Trails in the Sky SC,TIS-100,Escape Goat,Defense Grid: The Awakening,Gunpoint,Luxor Evolved,Outlast: Whistleblower DLC,planetarian ~the reverie of a little planet~,Enigmatis 2: The Mists of Ravenwood
140293612.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
187851224.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
192921532.0,Estranged: Act I,Dungeon Defenders,Guns of Icarus Online,Magicka,Insurgency,Teeworlds,DARK SOULS™ II,Yet Another Zombie Defense,Counter-Strike: Global Offensive,Cry of Fear,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,Rust,SMITE®,Creativerse,Magicka 2,Defiance,RIFT,ArcheBlade™,Dungeon Defenders II
54103616.0,Guild Wars Trilogy,FlatOut 2™,Left 4 Dead,Torchlight II,Deadly Sin 2,Sanctum 2,Risk of Rain,Secrets of Grindea,Cthulhu Saves the World,Dungeon Defenders,PAYDAY™ The Heist,Synergy,Call of Duty: World at War,Warframe,Arma 2: Operation Arrowhead,FlatOut,Wizardry 8,Saints Row IV,Guns of Icarus Online,Dig or Die
222277839.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
298547051.0,Killing Floor,Left 4 Dead,Dungeon Defenders,Synergy,Guns of Icarus Online,Arma 2: Operation Arrowhead,Insurgency,Magicka,Arma 3,Day of Defeat: Source,Teeworlds,DARK SOULS™ II,Yet Another Zombie Defense,Counter-Strike: Global Offensive,Natural Selection 2,Zombie Panic! Source,PAYDAY 2,Gotham City Impostors Free to Play,Arma 2,Squad
264253640.0,Cave Story+,CrossCode,Alien Swarm,Sanctum 2,Cthulhu Saves the World,Synergy,Out There Somewhere,Half Minute Hero: The Second Coming,Westerado: Double Barreled,"Warhammer 40,000: Space Marine",Saints Row IV,EvilQuest,Penguins Arena: Sedna's World,Shantae: Risky's Revenge - Director's Cut,Thunder Wolves,Vanguard Princess Director's Cut,Subspace Continuum,Volgarr the Viking,Summoner,Resident Evil Revelations / Biohazard Revelations
125718844.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
280061602.0,,,,,,,,,,,,,,,,,,,,
38763767.0,Unreal Tournament: Game of the Year Edition,Killing Floor,Serious Sam Classic: The Second Encounter,Counter-Strike: Source,QUAKE,Quake III Arena,Team Fortress 2,STAR WARS™ Republic Commando™,PAYDAY™ The Heist,QUAKE II,Descent 2,Call of Duty®,Arma 2: Operation Arrowhead,Delta Force: Black Hawk Down,STAR WARS™ - Dark Forces,Insurgency,STAR WARS™ Jedi Knight II - Jedi Outcast™,Fortress Forever,Call of Duty®: Modern Warfare® 2,Judge Dredd: Dredd vs. Death
164543231.0,Mount & Blade: Warband,Serious Sam Classic: The Second Encounter,Killing Floor,Orcs Must Die! 2,Mount Your Friends,Left 4 Dead,Serious Sam HD: The Second Encounter,Sanctum 2,Serious Sam HD: The First Encounter,Synergy,Arma 2: Operation Arrowhead,Guns of Icarus Online,Tom Clancy's Ghost Recon®,Fistful of Frags,Insurgency,Arma 3,Day of Defeat: Source,Serious Sam 2,From the Depths,Sniper Elite V2
211277578.0,,,,,,,,,,,,,,,,,,,,
163617342.0,The Expendabros,Garry's Mod,Serious Sam HD: The First Encounter,Estranged: Act I,Sigils of Elohim,Synergy,Dying Light,Dungeon Defenders,Guns of Icarus Online,Insurgency,Pool Nation,Magicka,Unturned,Killing Floor - Toy Master,Sol Survivor,Serious Sam 2,Teeworlds,Penumbra: Necrologue,DARK SOULS™ II,Yet Another Zombie Defense
295931968.0,Killing Floor,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,Zombie Panic! Source,PAYDAY 2,Worms Reloaded,Gotham City Impostors Free to Play,Chivalry: Medieval Warfare,PlanetSide 2,Team Fortress Classic,Tom Clancy's Rainbow Six® Siege,Magicka 2,Primal Carnage: Extinction,Warface
196354657.0,Just Cause 2: Multiplayer Mod,PlanetSide 2,Rust,DC Universe™ Online,Sniper Elite 3,Primal Carnage,Defiance,ORION: Prelude,Star Conflict,Hurtworld,Gear Up,Vindictus,Champions Online,Grand Theft Auto V,Warface,GunZ 2: The Second Duel,BLOCKADE 3D,Metal War Online: Retribution,Enforcer: Police Crime Action,CroNix
165034415.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
298389371.0,,,,,,,,,,,,,,,,,,,,
27543430.0,,,,,,,,,,,,,,,,,,,,
126640783.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
243440565.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
157694162.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
154868247.0,,,,,,,,,,,,,,,,,,,,
263856756.0,Gunpoint,Serious Sam Classic: The Second Encounter,Super Meat Boy,Serious Sam HD: The Second Encounter,Axiom Verge,Viscera Cleanup Detail,Cthulhu Saves the World,Super Time Force Ultra,Viscera Cleanup Detail: Santa's Rampage,Angry Video Game Nerd Adventures,Kung Fury: Street Rage,Retro City Rampage™ DX,Party Hard,Serious Sam 2,DLC Quest,Jets'n'Guns Gold,Toribash,Far Cry 3 - Blood Dragon,Volume,Rise of the Triad
124395695.0,Killing Floor,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,Zombie Panic! Source,PAYDAY 2,Worms Reloaded,Gotham City Impostors Free to Play,Chivalry: Medieval Warfare,PlanetSide 2,Team Fortress Classic,Tom Clancy's Rainbow Six® Siege,Magicka 2,Primal Carnage: Extinction,Warface
126656629.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
197821092.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
294797577.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
228507886.0,Dungeon Defenders,Guns of Icarus Online,Insurgency,Magicka,Teeworlds,DARK SOULS™ II,Counter-Strike: Global Offensive,Yet Another Zombie Defense,PlanetSide 2,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,SMITE®,Magicka 2,RIFT,ArcheBlade™,Dungeon Defenders II,Warface,AirBuccaneers,Prime World,CroNix,Sacred 3
