user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
180331040.0,0,0,0
180596443.0,0,0,0
303032390.0,0,0,0
150103338.0,0,0,0
289573472.0,0,0,1
92173524.0,0,1,2
151229648.0,0,1,14
253773352.0,0,0,1
250870371.0,0,0,0
243036117.0,0,0,0
175143479.0,0,0,0
56038151.0,0,0,41
124884511.0,0,0,1
148928721.0,0,0,1
150965343.0,0,0,0
46759859.0,0,0,2
257377008.0,0,0,0
202092286.0,0,0,0
136554467.0,0,0,1
185040259.0,0,0,0
287943546.0,0,0,1
189191657.0,0,0,1
235076531.0,0,0,0
41917762.0,0,0,2
57234698.0,0,0,0
307949159.0,0,0,0
55446861.0,0,0,1
2428602.0,0,1,7
104077418.0,0,0,0
252438345.0,0,0,0
164927653.0,0,0,0
272820556.0,0,0,4
9544834.0,0,0,4
287061478.0,0,0,0
32592631.0,0,0,1
57103808.0,0,0,26
215578265.0,0,0,0
197172884.0,0,0,0
242349023.0,0,0,1
99609673.0,0,0,0
63276972.0,0,0,4
92342574.0,0,0,0
255168531.0,0,0,0
87445402.0,0,0,1
248613483.0,0,0,0
306860604.0,0,0,0
107948398.0,0,0,0
84668956.0,0,0,0
226130045.0,0,0,0
145904806.0,0,0,0
164591420.0,0,0,0
171982044.0,0,0,0
187533357.0,0,0,0
94088853.0,0,0,9
48058475.0,0,0,1
170095814.0,0,1,6
212751581.0,0,0,5
301883131.0,0,0,0
31887051.0,0,0,0
116085629.0,0,0,1
106238372.0,0,0,1
217834203.0,0,0,0
248444377.0,0,0,28
25941262.0,0,0,0
148510973.0,0,3,15
64369759.0,0,1,21
289893544.0,0,0,0
223471406.0,0,0,0
223827574.0,0,0,0
116407650.0,0,0,0
125699277.0,0,0,0
9823354.0,0,1,37
304467587.0,0,0,0
165269326.0,0,0,0
226033921.0,0,0,0
232064401.0,0,0,0
141593973.0,0,0,0
174965596.0,0,0,0
100519466.0,0,0,9
107886872.0,0,0,1
180789959.0,0,0,0
236160325.0,0,0,0
236541446.0,0,0,0
155997063.0,0,0,0
168031436.0,0,0,10
181269219.0,0,0,0
162543176.0,0,0,3
95898619.0,0,0,4
185685666.0,0,0,0
308280913.0,0,0,0
69857045.0,0,0,0
215492239.0,0,0,0
16167221.0,0,0,8
19586574.0,0,0,3
200759485.0,0,0,1
153290864.0,0,0,0
213909719.0,0,0,0
219446813.0,0,0,0
41883322.0,0,0,6
260269555.0,0,0,0
237047627.0,0,0,0
142004534.0,0,0,0
307663333.0,0,0,0
99017037.0,0,0,0
170491009.0,0,0,5
195459356.0,0,0,3
30280104.0,0,0,1
227153589.0,0,0,0
64365339.0,0,0,0
103669953.0,0,0,0
103360.0,0,0,1
299670894.0,0,0,0
237275985.0,0,0,0
178709401.0,0,0,0
198156213.0,0,0,1
190231757.0,0,0,0
76216184.0,0,0,0
20321898.0,0,0,0
48239695.0,1,1,1
201512283.0,0,0,0
293463755.0,0,0,0
131227694.0,0,0,3
201697182.0,0,0,0
150751526.0,0,0,14
241208825.0,0,0,0
249165768.0,0,0,0
124462762.0,0,0,0
83851086.0,0,0,0
145658798.0,0,0,0
130280718.0,0,0,6
81569401.0,0,0,0
186996848.0,0,0,0
108601099.0,0,0,0
108560573.0,0,0,2
89161051.0,0,0,0
287706524.0,0,0,0
65716118.0,0,0,5
144004666.0,0,0,0
58237510.0,0,0,1
113308351.0,0,0,0
200538601.0,0,0,0
154210162.0,0,0,0
146463817.0,0,0,0
303693006.0,0,0,0
98152188.0,0,0,0
231450817.0,0,0,1
162649407.0,0,0,1
229467150.0,0,0,0
246892835.0,0,0,0
288856904.0,0,0,0
75228114.0,0,0,1
36553207.0,0,0,0
70165453.0,0,0,0
143693450.0,0,0,0
136021775.0,0,0,6
39446138.0,0,0,4
211404615.0,0,0,0
215540943.0,0,0,2
81743539.0,0,1,3
128790593.0,0,0,6
198346312.0,0,0,5
155182551.0,0,0,0
169218314.0,0,0,0
97913360.0,0,0,0
124777563.0,0,0,0
217268143.0,0,0,0
88919723.0,0,0,0
26802825.0,0,0,0
115436501.0,0,0,1
27117407.0,0,0,1
76684659.0,0,0,0
78332414.0,0,0,6
291151096.0,0,0,0
130201800.0,0,0,1
88585138.0,0,0,1
154671192.0,0,0,0
139352395.0,0,0,0
143459727.0,0,0,2
42681063.0,0,0,1
169337011.0,0,0,0
260118401.0,0,0,1
201445671.0,0,0,0
24932641.0,0,0,1
244273527.0,0,0,0
193987636.0,0,0,1
242549338.0,0,0,0
71082079.0,0,1,4
212521878.0,0,0,0
242199141.0,0,0,1
166705920.0,0,0,0
228302915.0,0,0,0
64315060.0,0,0,0
246056879.0,0,0,2
141037251.0,0,0,0
74154832.0,0,0,0
298979438.0,0,0,0
149318464.0,0,0,0
29835809.0,0,0,0
174813416.0,0,0,0
42928788.0,0,0,18
269437356.0,0,0,0
61444633.0,0,0,0
298519243.0,0,0,0
25096601.0,0,0,17
120377800.0,0,0,0
233160273.0,0,0,2
42642155.0,0,0,1
157397663.0,0,0,0
234024191.0,0,0,4
115003799.0,0,0,0
57866383.0,0,0,1
168845004.0,0,0,0
144347801.0,0,0,4
112590296.0,0,0,0
209193781.0,0,0,0
14433556.0,0,0,1
42061089.0,0,0,18
158267574.0,0,0,0
307239317.0,0,0,0
62654923.0,0,0,2
56256991.0,0,0,0
86338111.0,0,1,9
67923337.0,0,0,0
305808638.0,0,0,0
83978676.0,0,0,0
82235763.0,0,0,0
146682210.0,0,0,0
211925330.0,0,0,0
178717672.0,0,0,0
218354629.0,0,0,1
288854118.0,0,0,0
189822258.0,0,0,1
194791978.0,0,0,0
34150817.0,0,0,0
202949952.0,0,0,0
130954987.0,0,0,0
108877388.0,0,0,2
214366018.0,0,0,0
72576293.0,0,0,0
179686274.0,0,0,0
227083521.0,0,0,5
286701848.0,0,0,0
253983004.0,0,0,0
112994491.0,0,0,1
85614332.0,0,0,0
211760999.0,0,0,0
216653925.0,0,0,1
124451578.0,0,0,0
58152057.0,0,0,0
111316830.0,0,1,5
185283602.0,0,0,0
92914917.0,0,0,38
135599605.0,0,0,0
158173228.0,1,1,1
147563118.0,0,0,3
138847348.0,0,0,0
77870593.0,0,0,3
161383225.0,0,0,1
60760816.0,0,0,0
253006481.0,0,0,0
72842694.0,0,0,30
42223842.0,0,0,0
144508237.0,0,0,0
17649444.0,0,2,9
214388411.0,0,0,1
141161011.0,0,0,2
54916182.0,0,0,0
168041218.0,0,0,1
155881626.0,0,0,9
23663429.0,0,0,0
201176964.0,0,0,0
179481154.0,0,0,1
246753573.0,0,0,1
115396529.0,0,0,0
255957600.0,0,0,0
276118496.0,0,0,5
43804972.0,0,0,0
216115170.0,0,0,0
182579698.0,0,0,0
242412972.0,0,0,1
215008934.0,0,0,0
161220142.0,0,0,0
81079291.0,0,0,1
20200395.0,0,2,12
32498610.0,0,0,1
292731142.0,0,0,1
43321203.0,0,0,0
221952355.0,0,0,1
4834220.0,0,1,7
54704882.0,0,0,0
208071792.0,0,0,0
65229865.0,0,1,19
53079481.0,0,0,0
146809006.0,0,0,3
208226134.0,0,0,0
240524467.0,0,0,0
183103599.0,0,0,1
181064527.0,0,0,0
65958466.0,0,0,27
77905942.0,0,0,1
181321171.0,0,0,0
172348107.0,0,0,0
215748805.0,0,0,0
129520075.0,0,0,1
276055488.0,0,0,0
230952269.0,0,0,1
165216297.0,0,0,0
234292025.0,0,0,0
226923581.0,0,0,1
134590374.0,0,0,0
43908860.0,0,0,4
203238341.0,0,0,0
228343275.0,0,0,0
198249024.0,0,0,1
282061856.0,0,0,1
33250362.0,0,0,0
248518501.0,0,0,4
308692673.0,0,0,0
105796956.0,0,0,0
186055359.0,0,0,0
87821312.0,0,0,0
85714521.0,0,0,2
170375966.0,0,0,0
130950166.0,0,0,0
194545521.0,0,0,0
109458201.0,0,0,1
23718710.0,0,0,0
95440541.0,0,0,0
49767455.0,0,2,9
304222866.0,0,0,0
227940830.0,0,0,0
97238489.0,0,0,0
58117481.0,0,0,0
61676491.0,0,0,37
223991842.0,0,0,0
166753156.0,0,0,5
135879753.0,0,0,7
101369449.0,0,0,1
176033341.0,0,0,1
103363050.0,0,0,0
171512034.0,1,1,1
267438860.0,0,0,0
68224834.0,0,0,1
155613860.0,0,0,0
157469247.0,0,1,3
80119032.0,0,0,4
128831281.0,0,0,0
122803519.0,0,0,5
187498422.0,0,0,0
34177747.0,0,1,38
138929901.0,0,0,0
170760116.0,0,0,0
293570114.0,1,1,1
124712421.0,0,0,1
110879737.0,0,0,1
187678142.0,0,0,0
175033323.0,0,0,1
58192081.0,0,0,0
44866715.0,0,0,20
6394150.0,0,0,1
176750719.0,0,0,0
86686260.0,0,0,2
57088976.0,0,0,0
23883383.0,1,1,1
184794116.0,1,1,1
239794225.0,0,0,0
232207754.0,0,0,0
47519224.0,0,0,0
141677474.0,0,0,0
225269666.0,0,0,0
161816929.0,0,0,0
304848876.0,0,0,0
198893163.0,0,0,2
111343998.0,0,0,0
49350285.0,0,0,4
236950689.0,0,0,1
31727716.0,0,0,9
285926554.0,0,0,2
142001340.0,0,1,13
60217594.0,0,0,10
291447290.0,1,1,1
51044834.0,0,0,0
14165501.0,0,1,2
169414467.0,0,0,0
113045977.0,0,0,0
196223620.0,0,0,3
197090954.0,0,0,0
85643975.0,0,0,0
242013874.0,0,0,0
126158311.0,0,0,0
71687719.0,0,0,0
157414627.0,0,0,0
242781058.0,0,0,5
303525289.0,0,1,3
282307340.0,0,0,0
50246981.0,0,0,0
88296152.0,0,0,2
230633575.0,0,0,2
127706455.0,0,0,0
117129725.0,0,0,0
42005897.0,0,0,23
93454114.0,0,0,0
187283749.0,0,0,2
201990605.0,0,0,0
29122428.0,0,0,0
87879009.0,0,0,1
283853460.0,0,0,0
42099265.0,0,0,1
300534109.0,0,0,0
4064412.0,0,0,0
183382406.0,0,0,4
242242432.0,0,0,5
91800733.0,0,0,3
93812486.0,0,0,2
191480137.0,0,0,0
293691139.0,0,0,0
293269191.0,0,0,2
227777777.0,0,0,3
145844862.0,0,0,0
216040174.0,0,0,0
106760673.0,0,2,12
62539628.0,0,0,1
251928689.0,0,0,0
149438233.0,0,0,0
293843600.0,0,0,0
180955576.0,0,0,0
87162199.0,0,0,0
167874227.0,1,1,1
198417932.0,0,0,0
234838943.0,0,0,0
79407831.0,0,0,0
156312176.0,0,0,0
81139130.0,0,0,3
167017825.0,0,0,5
3974133.0,0,1,2
213406926.0,0,0,0
78799565.0,0,0,3
159995376.0,0,0,0
309824202.0,0,0,0
138412880.0,0,0,0
36154073.0,0,0,0
210744685.0,0,2,9
229791471.0,0,0,1
262861632.0,0,0,5
242896221.0,0,0,0
170473291.0,0,0,0
162999869.0,0,0,0
298913000.0,0,0,0
80419227.0,0,0,0
104055167.0,0,0,3
212374494.0,0,0,0
170527593.0,0,0,0
178893007.0,0,0,0
159365538.0,0,0,3
135540095.0,0,0,0
132118265.0,0,0,0
109201849.0,0,0,4
123245831.0,0,0,0
237468202.0,0,0,0
214077903.0,0,0,0
259268105.0,0,0,1
96771844.0,0,0,1
196119233.0,0,0,0
149291366.0,0,0,0
1950243.0,0,0,19
244878837.0,0,0,0
110095045.0,0,0,0
294281624.0,0,0,0
229095219.0,0,0,0
62985928.0,0,0,5
182220992.0,0,0,2
266888336.0,0,0,0
278567826.0,0,0,0
142183287.0,0,0,1
43913966.0,0,3,30
209127185.0,0,0,0
153164320.0,0,0,0
259330363.0,0,0,0
121280370.0,0,0,5
149122593.0,0,0,0
286545176.0,0,0,0
213023790.0,0,0,0
219466905.0,0,0,28
69132252.0,0,0,0
306592834.0,0,0,0
143734410.0,0,0,0
141414004.0,0,0,0
106802395.0,0,0,0
131730206.0,0,0,0
126098408.0,0,0,3
127813787.0,0,0,0
120725727.0,0,0,2
151397156.0,0,0,1
198105109.0,0,0,4
118894547.0,0,0,3
283975164.0,0,0,0
117531196.0,0,2,32
49110638.0,0,0,0
190788774.0,0,0,0
193129684.0,0,0,4
108755905.0,0,0,0
202340310.0,0,0,0
23780966.0,0,0,1
144737312.0,0,0,0
171874166.0,0,0,0
87071236.0,0,1,12
62317148.0,0,0,0
204459221.0,0,0,2
37708732.0,0,0,1
103620349.0,0,0,0
216921535.0,0,0,2
156407138.0,0,0,1
293360401.0,0,0,0
140065934.0,0,0,0
1364546.0,0,1,3
181608676.0,0,0,3
83813208.0,0,0,0
86150792.0,0,0,1
214736709.0,0,0,0
101487265.0,0,0,1
76319436.0,0,2,5
58977564.0,0,0,1
205546094.0,0,0,0
182399789.0,0,0,17
156458299.0,0,0,0
64787956.0,0,0,122
41883229.0,0,0,1
139854220.0,0,0,0
131973876.0,0,0,7
163861892.0,0,0,0
230382937.0,0,0,0
187374370.0,0,0,0
302345333.0,0,0,1
214051309.0,0,0,0
26218938.0,0,0,1
303322239.0,0,0,0
299060755.0,0,0,1
180743752.0,0,0,1
188241866.0,0,0,0
106057222.0,0,0,1
178883999.0,0,0,0
277003854.0,0,0,0
288094442.0,0,0,3
44482198.0,0,1,16
89286594.0,0,0,1
299364834.0,0,0,0
192264666.0,0,0,0
112088340.0,0,0,0
200175559.0,0,0,1
214107899.0,0,0,0
138570935.0,0,0,3
159960477.0,0,0,0
194680258.0,0,0,1
75034989.0,0,0,0
248878320.0,0,0,0
29383643.0,0,0,0
195171884.0,0,1,2
128478373.0,0,0,0
37179655.0,0,0,2
135177440.0,0,0,1
139396034.0,0,0,0
300089223.0,0,0,0
90650405.0,0,0,0
55623839.0,0,0,0
136913396.0,0,0,0
110150300.0,0,0,0
141566602.0,0,0,0
12070928.0,0,0,3
205827348.0,0,0,1
299833904.0,0,0,0
291846968.0,0,0,1
74565055.0,0,0,0
80022321.0,0,0,1
109271976.0,0,0,0
242469861.0,0,0,1
58029555.0,0,0,1
91881892.0,0,0,0
49845280.0,0,0,2
58667850.0,0,0,0
111456195.0,0,0,0
113423671.0,0,0,2
181840406.0,0,0,0
79411077.0,0,1,9
208127048.0,0,0,1
167202599.0,0,0,5
191507469.0,0,0,0
77136810.0,0,0,1
249232725.0,0,0,11
32467994.0,0,1,14
259053705.0,0,0,0
271808456.0,0,0,0
246303844.0,0,0,0
299914260.0,0,0,0
121360145.0,1,1,1
206398775.0,0,0,1
159129006.0,0,0,0
238773402.0,0,0,0
164271888.0,0,0,0
83751255.0,0,0,0
278099058.0,0,0,1
30527047.0,0,0,0
163662283.0,0,0,0
172086978.0,0,0,0
96977722.0,0,0,0
184812615.0,0,0,0
207234237.0,0,0,0
241603501.0,0,0,0
144565105.0,0,0,0
118725402.0,0,0,0
160640171.0,0,1,3
156799348.0,0,0,0
4485779.0,0,0,0
10267553.0,0,0,1
295708462.0,0,0,0
304497842.0,0,0,0
168925642.0,0,0,0
93575977.0,0,0,0
68316900.0,0,2,19
105289933.0,0,0,1
153026960.0,0,0,0
27417971.0,0,0,0
102825821.0,0,0,36
218680215.0,0,0,1
285380840.0,0,0,0
167106826.0,0,0,2
142475478.0,0,0,0
239299518.0,0,0,0
150882304.0,0,0,8
277679482.0,0,0,0
202616779.0,0,0,1
160264413.0,0,0,0
98312003.0,0,1,4
161444156.0,0,0,0
239791382.0,0,0,0
54194546.0,0,0,11
148860618.0,0,0,0
200491490.0,0,0,2
199899325.0,0,0,0
160427210.0,0,0,2
242815838.0,0,0,0
248472567.0,0,0,0
167360036.0,0,0,1
140672677.0,0,0,0
204888877.0,0,0,1
283498338.0,0,0,1
208491021.0,0,0,2
299776839.0,0,0,0
54739142.0,0,0,1
299489226.0,0,0,0
196237754.0,0,0,1
30988672.0,0,0,0
297517705.0,0,0,0
128964236.0,0,0,0
279734186.0,0,0,0
302553338.0,0,0,0
204495708.0,0,0,0
180534642.0,0,0,0
260320188.0,0,0,5
237554603.0,0,0,0
196862501.0,0,0,5
207270682.0,0,0,0
147602462.0,0,0,20
76171050.0,0,0,2
200471514.0,0,0,0
221083006.0,0,0,0
58439284.0,0,0,1
137508279.0,0,2,5
169277417.0,0,0,1
309038666.0,0,0,0
186597710.0,0,0,0
73141776.0,0,0,0
52907921.0,0,0,11
178269176.0,0,0,0
171932001.0,0,0,0
152082114.0,0,0,0
164699741.0,0,0,0
158211774.0,0,0,0
201081230.0,0,0,2
146813551.0,0,0,0
103574570.0,0,0,0
179001580.0,0,0,1
56790646.0,0,0,0
299440710.0,0,0,0
266829332.0,0,0,2
58768356.0,0,0,8
240477898.0,0,0,0
251706843.0,0,0,0
130324181.0,0,1,9
1851828.0,0,0,3
12610800.0,0,0,48
231029951.0,0,0,3
136778642.0,0,0,0
30036927.0,0,0,1
172666220.0,0,0,5
186305384.0,0,0,1
181118785.0,0,0,1
83420834.0,0,0,3
106170243.0,0,0,5
187588985.0,0,0,0
64394438.0,0,0,0
15902605.0,0,0,2
231808839.0,0,0,1
21138994.0,0,0,2
160550083.0,0,0,0
104032602.0,0,0,2
158655873.0,0,0,0
242782489.0,0,0,0
260048725.0,0,0,0
73012771.0,0,0,0
271030096.0,0,0,0
97017439.0,0,0,1
126471719.0,0,0,2
245767059.0,0,0,0
169061944.0,0,0,0
11973378.0,0,0,2
99992274.0,0,0,0
291293152.0,0,0,1
75277726.0,0,0,6
118664413.0,0,0,3
178290786.0,0,0,0
184899103.0,0,0,0
248532700.0,0,0,0
166747492.0,0,0,0
28696163.0,0,0,0
220489263.0,0,0,0
146999982.0,0,0,2
78341587.0,0,0,40
108183518.0,0,0,2
106235885.0,0,0,1
39010350.0,0,0,0
87832209.0,0,0,10
115806772.0,0,0,1
18869916.0,0,1,2
10216256.0,0,0,1
259994621.0,0,0,0
65421540.0,0,0,0
5232588.0,0,0,1
37092665.0,0,0,1
67628444.0,0,1,2
195800610.0,0,0,2
206210282.0,0,0,3
17299575.0,0,0,2
287668512.0,0,0,0
193442134.0,0,0,0
15680561.0,0,0,0
101030173.0,0,0,0
57798235.0,0,1,8
286468828.0,0,0,0
288449536.0,0,0,0
138483324.0,0,0,0
215833301.0,0,0,1
260132853.0,0,0,0
217917011.0,0,0,0
77792512.0,0,0,1
285282740.0,0,0,1
147859903.0,0,0,13
210860489.0,0,0,0
95761491.0,0,0,1
154527422.0,0,0,0
204829406.0,0,0,0
190961031.0,0,0,0
170384573.0,0,0,0
90541290.0,0,0,2
82174211.0,0,0,7
162179898.0,0,0,0
192436140.0,0,0,0
238466173.0,0,0,0
298222970.0,0,0,3
303300985.0,0,0,0
207406826.0,0,0,0
85547059.0,0,0,0
260686668.0,0,0,0
96014467.0,0,0,8
38055594.0,0,0,1
215160630.0,0,0,9
218952383.0,0,0,0
224943279.0,0,0,0
229179750.0,0,0,0
68049243.0,0,0,5
115275499.0,0,0,0
168377116.0,0,0,0
181297952.0,0,0,0
216189719.0,0,0,0
159777976.0,0,0,0
4325465.0,0,0,0
41934963.0,0,0,0
48028873.0,0,1,35
291907288.0,0,0,0
51905751.0,0,0,1
57433226.0,0,0,7
161978121.0,0,0,0
95203343.0,0,0,1
222319850.0,0,0,1
217368291.0,0,0,2
193494703.0,0,0,0
303024195.0,0,0,0
202598205.0,0,0,1
161248480.0,0,0,2
215508170.0,0,0,0
131940023.0,0,0,15
297279953.0,0,0,1
189371538.0,0,0,0
172437595.0,0,0,0
95911580.0,0,0,3
126074325.0,0,0,1
239235805.0,0,0,0
93413084.0,0,1,6
189451813.0,0,1,4
91040629.0,0,0,0
64366280.0,0,0,0
136495026.0,0,0,10
236596014.0,1,2,2
200750585.0,0,0,0
41089194.0,0,0,0
24366790.0,0,0,12
98928829.0,0,0,3
242094123.0,0,0,0
89732768.0,0,0,3
152302676.0,0,0,0
124556386.0,0,1,12
87907200.0,0,0,8
206807160.0,0,0,0
110489310.0,0,0,0
194097479.0,0,0,0
241348923.0,0,0,0
123732393.0,0,0,0
216025815.0,0,0,10
158159336.0,0,0,2
228706143.0,0,0,2
298263185.0,0,0,0
30574622.0,0,0,1
296917506.0,0,0,0
174415183.0,0,0,0
191810425.0,0,0,0
86332470.0,0,0,1
33479807.0,0,0,0
221695617.0,0,0,2
184032170.0,0,0,0
54888069.0,0,0,0
193156880.0,0,0,12
15951451.0,0,0,0
64971477.0,0,0,0
222035871.0,0,0,0
107377573.0,0,0,17
171452409.0,0,0,0
251164636.0,0,0,9
173051184.0,0,0,0
74811317.0,0,0,0
50967861.0,0,0,0
156859477.0,0,0,0
298505728.0,0,0,0
62545742.0,0,0,3
273817824.0,0,0,2
294391279.0,0,0,0
103373255.0,0,0,0
23492094.0,0,1,17
201816765.0,0,1,3
132180557.0,0,0,8
195147702.0,0,0,1
200560312.0,0,0,0
39758678.0,0,0,1
7431946.0,0,1,9
200345112.0,0,0,1
196594918.0,0,0,0
274410276.0,0,0,4
241230534.0,0,0,0
115037563.0,0,0,15
194842424.0,0,0,0
236434806.0,0,0,5
239611310.0,0,0,1
114972372.0,0,0,2
21805245.0,0,0,0
281216836.0,0,0,0
70970228.0,0,0,1
77279068.0,0,0,7
245350724.0,0,0,0
159946174.0,0,1,2
88770649.0,0,0,1
269770460.0,0,0,0
216931933.0,0,0,1
80164199.0,0,0,0
129796010.0,0,0,0
249626280.0,0,0,1
307242646.0,0,0,0
306690580.0,0,0,2
154105212.0,0,0,0
20643309.0,0,0,2
31887973.0,0,1,3
250378500.0,0,0,0
215518655.0,0,0,1
198825628.0,0,0,0
235359505.0,0,0,0
144276946.0,0,0,0
195694153.0,0,0,1
255085221.0,0,0,1
93774169.0,0,0,0
129825010.0,0,0,0
69587339.0,0,0,0
234467038.0,0,0,1
193471217.0,0,0,0
95137775.0,0,1,3
191747590.0,0,0,1
56333620.0,0,2,3
147251779.0,0,0,1
96204317.0,0,0,3
160922242.0,0,0,0
286445618.0,0,0,0
120639809.0,0,0,0
205532682.0,0,0,0
225787781.0,0,0,0
175720527.0,0,0,0
196894502.0,0,0,0
165020079.0,0,0,0
55143039.0,0,0,3
127977081.0,0,0,0
245064847.0,0,0,0
202585832.0,0,0,0
178168238.0,0,0,4
7440594.0,0,2,19
131032344.0,0,0,2
237388314.0,0,0,0
82792464.0,0,0,0
94356420.0,0,0,0
214276866.0,0,0,0
228908339.0,0,0,0
77378306.0,0,0,1
52942891.0,0,0,0
170176187.0,0,0,0
199134746.0,0,0,0
83219649.0,0,0,0
92393218.0,0,0,16
54680190.0,0,0,0
85759872.0,0,0,6
98625085.0,0,0,0
59537590.0,0,0,0
226734923.0,0,0,0
72958745.0,0,0,2
103805799.0,0,0,0
114364553.0,0,0,0
163988065.0,0,0,0
171918937.0,0,0,0
202043465.0,0,0,1
112110682.0,0,1,5
281376430.0,0,0,0
174204642.0,0,0,2
154123088.0,0,0,1
298478157.0,0,0,0
29915651.0,0,0,0
103171339.0,0,0,0
296426951.0,0,0,0
303090541.0,0,0,0
293002110.0,0,0,0
70470505.0,0,0,0
14098833.0,0,0,2
197765864.0,0,0,0
165523661.0,0,0,0
56198811.0,0,0,1
237298602.0,0,0,0
75011941.0,0,0,3
115192877.0,0,0,0
218268835.0,0,0,0
36188511.0,0,0,0
272181160.0,0,0,3
218292423.0,0,0,1
205014771.0,0,0,2
182412202.0,0,0,0
95044091.0,0,0,0
70052469.0,0,0,0
156156544.0,0,0,0
182621430.0,0,0,0
72488020.0,0,0,0
253622624.0,0,0,0
227861587.0,0,0,2
235209794.0,0,0,0
74161590.0,0,0,6
102838001.0,0,0,0
141246626.0,0,0,0
81054122.0,0,0,3
232664241.0,0,0,0
166242802.0,0,0,0
202140315.0,0,0,0
160469883.0,0,0,2
161405419.0,0,0,0
66713604.0,0,0,1
257491997.0,0,0,4
86779448.0,0,0,1
205343727.0,0,0,3
204703234.0,0,0,0
174896111.0,0,0,2
282408930.0,0,0,0
106147454.0,0,0,15
101040836.0,0,0,0
126876615.0,0,0,0
166858869.0,0,0,0
279603258.0,0,0,0
146326949.0,0,0,0
94086389.0,0,0,1
290895974.0,0,0,0
154617624.0,0,0,0
114132445.0,0,0,0
259829971.0,0,0,0
217709850.0,0,0,1
57974873.0,0,0,9
242471645.0,0,0,1
115813584.0,0,0,0
188226310.0,0,0,0
100478352.0,0,0,0
76916895.0,0,0,0
301805182.0,0,0,0
158469748.0,0,0,1
277798812.0,0,0,0
174103314.0,0,0,1
278609462.0,0,0,0
129272742.0,0,0,0
26430231.0,0,1,9
233277671.0,0,0,1
103012052.0,0,0,0
147029458.0,0,0,0
205823360.0,0,0,0
34102593.0,0,0,1
284064476.0,0,0,0
254331853.0,0,0,1
252694471.0,0,0,0
29926116.0,0,0,0
284863484.0,0,0,0
224197206.0,0,0,0
28040133.0,0,0,1
293881991.0,0,0,0
36439985.0,0,0,5
152861732.0,0,0,5
28064589.0,0,0,7
267053376.0,0,0,2
71603645.0,0,0,2
233865573.0,0,0,0
221257958.0,0,0,0
270169680.0,0,0,1
176736380.0,0,0,0
98463542.0,0,0,2
206155181.0,0,0,0
302916505.0,0,0,2
95273667.0,0,0,0
253209919.0,0,0,0
180048039.0,0,0,0
18319108.0,0,0,1
62601134.0,0,0,1
128240584.0,0,0,1
204541576.0,0,0,3
84455820.0,0,0,22
204813749.0,0,0,0
39663272.0,0,0,1
258834833.0,0,0,0
286637360.0,0,0,1
249401703.0,0,0,0
189858084.0,0,3,14
199535718.0,0,0,0
216396749.0,0,0,0
109475164.0,0,0,0
150396347.0,0,0,0
263516648.0,0,0,0
176682744.0,0,0,0
32749624.0,0,0,5
199850143.0,0,0,0
60424237.0,0,0,1
27275017.0,0,0,0
180622295.0,0,0,0
210172601.0,0,0,2
80905023.0,0,0,0
